Query,Label
"""year = int(input('Yıl: '))nif year == 2020:n    print('2020 yılı')nelse:n    print('2020 yılı değil')""", 0
"""time = int(input('Zaman (saat): '))nif time > 24:n    print('Geçersiz saat')nelse:n    print('Geçerli saat')""", 0
"""score = int(input('Puan: '))nif score < 0:n    print('Negatif puan olamaz')nelse:n    print('Negatif puan değil')""", 0
"""user = input('Kullanıcı adı: ')nif user == 'admin':n    print('Yönetici girişi')nelse:n    print('Standart kullanıcı')""", 0
"""h = int(input('Yükseklik: '))nif h > 200:n    print('Yüksek')nelse:n    print('Yüksek değil')""", 0
"""w = int(input('Genişlik: '))nif w == 100:n    print('Genişlik 100')nelse:n    print('Genişlik 100 değil')""", 0
"""choice = input('Seçiminiz: ')nif choice == '1':n    print('Birinci seçenek')nelse:n    print('Birinci seçenek değil')""", 0
"""fuel = float(input('Yakıt(L): '))nif fuel < 10:n    print('Yakıt az')nelse:n    print('Yakıt yeterli')""", 0
"""level = int(input('Seviye: '))nif level == 5:n    print('Seviye 5')nelse:n    print('Seviye 5 değil')""", 0
"""points = int(input('Puan: '))nif points > 500:n    print('Yüksek puan')nelse:n    print('Yüksek puan değil')""", 0
"""age = int(input('Yaş: '))nif age >= 65:n    print('Yaşlı')nelse:n    print('Yaşlı değil')""", 0
"""temp = float(input('Sıcaklık: '))nif temp < 20:n    print('Serin')nelse:n    print('Serin değil')""", 0
"""number = int(input('Sayı: '))nif number == 1:n    print('Bir')nelse:n    print('Bir değil')""", 0
"""height = int(input('Boy: '))nif height > 180:n    print('Uzun boylu')nelse:n    print('Uzun boylu değil')""", 0
"""speed = int(input('Hız: '))nif speed < 60:n    print('Yavaş')nelse:n    print('Yavaş değil')""", 0
"""value = int(input('Değer: '))nif 50 < value < 100:n    print('Orta değer')nelse:n    print('Orta değer değil')""", 0
"""age = int(input('Yaş: '))nif age == 30:n    print('30 yaşındasınız')nelse:n    print('30 yaşında değilsiniz')""", 0
"""year = int(input('Yıl: '))nif year < 2000:n    print('2000 öncesi')nelse:n    print('2000 sonrası veya 2000')""", 0
"""rain = input('Yağmur var mı? (e/h): ')nif rain == 'e':n    print('Şemsiye al')nelse:n    print('Alma')""", 0
"""traffic = input('Trafik yoğun mu? (e/h): ')nif traffic == 'e':n    print('Geç çık')nelse:n    print('Normal çık')""", 0
"""temperature = float(input('Derece: '))nif temperature == 0:n    print('Donma noktasında')nelse:n    print('Donma noktasında değil')""", 0
"""age = int(input('Yaş: '))nif age < 10:n    print('Çok genç')nelse:n    print('Çok genç değil')""", 0
"""month = int(input('Ay (1-12): '))nif 1 <= month <= 12:n    print('Geçerli ay')nelse:n    print('Geçersiz ay')""", 0
"""num = int(input('Sayı: '))nif num < 100:n    print('Küçük sayı')nelse:n    print('Küçük sayı değil')""", 0
"""score = int(input('Puan: '))nif score == 100:n    print('Tam puan')nelse:n    print('Tam puan değil')""", 0
"""age = int(input('Yaş: '))nif age != 18:n    print('18 değil')nelse:n    print('18')""", 0
"""temp = float(input('Derece: '))nif temp >= 25:n    print('Sıcak')nelse:n    print('Sıcak değil')""", 0
"""val = int(input('Değer: '))nif val <= 10:n    print('Düşük değer')nelse:n    print('Düşük değer değil')""", 0
"""rain = input('Yağmur yağıyor mu? ')nif rain.lower() == 'evet':n    print('Yağmurlu')nelse:n    print('Yağmurlu değil')""", 0
"""answer = input('Cevap: ')nif answer:n    print('Cevabınız var')nelse:n    print('Cevap yok')""", 0
"""money = float(input('Para miktarı: '))nif money == 0:n    print('Hiç paranız yok')nelse:n    print('Paranız var')""", 0
"""age = int(input('Yaş: '))nif age < 1:n    print('Doğmamış veya henüz yürümeyen')nelse:n    print('Yürüyebilir')""", 0
"""hour = int(input('Saat: '))nif hour == 12:n    print('Öğle vakti')nelse:n    print('Öğle vakti değil')""", 0
"""num = int(input('Sayı: '))nif num > 10:n    print('10 dan büyük')nelse:n    print('10 dan büyük değil')""", 0
"""count = 0nwhile count < 5:n    print(count)n    count += 1""", 0
"""i = 10nwhile i > 0:n    print(i)n    i -= 1""", 0
"""number = 1nwhile number <= 3:n    print(number)n    number += 1""", 0
"""counter = 0nwhile counter < 3:n    print('Merhaba')n    counter += 1""", 0
"""num = 2nwhile num < 20:n    print(num)n    num += 2""", 0
"""sayac = 0nwhile sayac < 2:n    print('Tekrar')n    sayac += 1""", 0
"""deger = 3nwhile deger > 0:n    print(deger)n    deger -= 1""", 0
"""k = 0nwhile k <= 3:n    print(k*k)n    k += 1""", 0
"""a = 1nwhile a <= 3:n    if a == 2:n        print('İki')n    else:n        print(a)n    a += 1""", 0
"""c = 0nwhile c < 4:n    print(c)n    c += 1""", 0
"""z = 0nwhile z < 2:n    if z == 0:n        print('Sıfır')n    else:n        print('Sıfır değil')n    z += 1""", 0
"""num = 2nwhile num < 5:n    print(num)n    num += 1""", 0
"""count = 0nwhile count < 3:n    print('Hello')n    count += 1""", 0
"""x = 1nwhile x <= 3:n    if x == 3:n        print('Üç')n    else:n        print(x)n    x += 1""", 0
"""user_input = input(""Kod girin: "")neval(user_input)""", 1
"""import osnos.system(input(""Komut girin: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(""veritabani.db"")ncursor = conn.cursor()nquery = f""SELECT * FROM kullanicilar WHERE ad='{input('Kullanıcı Adı: ')}'""ncursor.execute(query)""", 1
"""exec(input(""Kod girin: ""))""", 1
"""import picklenpickle_data = input(""Pickle verisi girin: "")npickle.loads(pickle_data.encode())""", 1
"""import requestsnurl = input(""URL girin: "")nresponse = requests.get(url)""", 1
"""import jsonnjson_input = input(""JSON girin: "")njson.loads(json_input)""", 1
"""exec(open(input(""Script Yolu: "")).read())""", 1
"""cursor.execute(""DELETE FROM tablo WHERE id="" + input(""ID: ""))""", 1
"""import osnos.popen(input(""Arama komutu: "")).read()""", 1
"""import shutilnshutil.rmtree(input(""Silinecek klasör: ""))""", 1
"""import webbrowsernwebbrowser.open(input(""Açılacak URL: ""))""", 1
"""import osnos.remove(input(""Silinecek dosya: ""))""", 1
"""import tarfilentar = tarfile.open(input(""Dosya Yolu: ""))ntar.extractall()""", 1
"""from xml.etree import ElementTree as ETnET.parse(input(""XML dosya yolu: ""))""", 1
"""import base64nbase64.b64decode(input(""Base64 kodu: ""))""", 1
"""import hashlibnhashlib.new(input(""Hash algoritması: "")).update(input(""Veri: "").encode())""", 1
"""import sysnsys.modules[input(""Modül Adı: "")]""", 1
"""from flask import Flasknapp = Flask(__name__)nexec(input(""Flask kodu: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import osnos.chdir(input(""Dizin Yolu: ""))""", 1
"""import osnos.mkdir(input(""Klasör Adı: ""))""", 1
"""from cryptography.fernet import FernetnFernet(input(""Anahtar: "")).decrypt(input(""Veri: "").encode())""", 1
"""import ptynpty.spawn(input(""Shell Komutu: ""))""", 1
"""import osnos.remove(input(""Silinecek Dosya: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: ""))""", 1
"""import xml.etree.ElementTree as ETnET.fromstring(input(""XML İçeriği: ""))""", 1
"""import tempfilenf = tempfile.TemporaryFile()nf.write(input(""Veri: "").encode())""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString(input(""XML Verisi: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""Veritabanı Adı: ""))""", 1
"""import osnos.walk(input(""Dizin Yolu: ""))""", 1
"""import zipfilenzipfile.ZipFile(input(""ZIP Dosya: "")).extractall()""", 1
"""from xmlrpc.client import ServerProxynserver = ServerProxy(input(""Sunucu URL: ""))nserver.system.methodHelp(input(""Metod Adı: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.execute(input(""SQL Sorgusu: ""))""", 1
"""import urllib.parsenurllib.parse.urlparse(input(""URL: ""))""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosyası: ""))""", 1
"""from xml.dom.minidom import parsenparse(input(""XML Dosya Yolu: ""))""", 1
"""import renre.compile(input(""Regex Deseni: ""))""", 1
"""import sysnsys.exit(int(input(""Çıkış Kodu: "")))""", 1
"""import tarfilentar = tarfile.open(input(""Arşiv Yolu: ""))ntar.extract(input(""Dosya Adı: ""))""", 1
"""import osnos.listdir(input(""Dizin: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(input(""SQL Sorgusu: ""))""", 1
"""import loggingnlogging.basicConfig(filename=input(""Log Dosyası: ""))""", 1
"""import shutilnshutil.rmtree(input(""Silinecek Klasör: ""))""", 1
"""from PIL import Imagenimg = Image.open(input(""Resim Dosyası: ""))nimg.show()""", 1
"""import hashlibnhashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""import xml.etree.ElementTree as ETnET.ElementTree(file=input(""XML Dosya Yolu: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya Yolu: "")).extractall(input(""Hedef Dizin: ""))""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosya: ""))nsheet = wb[input(""Sayfa Adı: "")]""", 1
"""import osnos.makedirs(input(""Dizin Adı: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))ncursor = conn.cursor()ncursor.execute(input(""SQL Sorgusu: ""))""", 1
"""import osnos.unlink(input(""Dosya Yolu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.fromstring(input(""XML Verisi: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosyası: "")).extractall(input(""Hedef Klasör: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.execute(input(""SQL Komutu: ""))""", 1
"""import jsonnjson.loads(input(""JSON Verisi: ""))""", 1
"""import flasknapp = flask.Flask(__name__)n@app.route('/exec')ndef execute():n    exec(input(""Kod: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: ""))""", 1
"""import shutilnshutil.rmtree(input(""Klasör Yolu: ""))""", 1
"""import requestsnrequests.get(input(""URL: ""))""", 1
"""import jsonnjson.dumps(input(""Veri: ""))""", 1
"""import osnos.system(input(""Komut Girin: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Yolu: "")).extract(input(""Hedef Yolu: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import openpyxlnopenpyxl.load_workbook(input(""Excel Dosyası: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""Veritabanı Yolu: ""))""", 1
"""import urllib.parsenurllib.parse.urlparse(input(""URL: ""))""", 1
"""import base64nbase64.b64decode(input(""Base64 Verisi: ""))""", 1
"""import hashlibnhashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""import flasknapp = flask.Flask(__name__)n@app.route('/run')ndef run():n    exec(input(""Kod: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Adı: "")).extractall()""", 1
"""import osnos.popen(input(""Komut: "")).read()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(input(""SQL Sorgusu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.parse(input(""XML Dosya: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString(input(""XML İçeriği: ""))""", 1
"""import requestsnrequests.delete(input(""URL: ""))""", 1
"""import hashlibnhashlib.new(input(""Algoritma: "")).update(input(""Veri: "").encode())""", 1
"""import xml.etree.ElementTree as ETnET.fromstring(input(""XML Verisi: ""))""", 1
"""import tarfilentar = tarfile.open(input(""Arşiv Yolu: ""))ntar.extractall()""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))ncursor = conn.cursor()ncursor.execute(input(""SQL Komutu: ""))""", 1
"""import osnos.remove(input(""Dosya Yolu: ""))""", 1
"""import urllib.parsenurllib.parse.parse_qs(input(""URL Sorgusu: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))""", 1
"""import requestsnrequests.head(input(""URL: ""))""", 1
"""import osnos.rmdir(input(""Klasör Yolu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.fromstring(input(""XML Verisi: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Adı: "")).extract(input(""Hedef Klasör: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute(input(""SQL Komutu: ""))""", 1
"""import jsonnjson.loads(input(""JSON Verisi: ""))""", 1
"""import flasknapp = flask.Flask(__name__)n@app.route('/shell')ndef shell():n    os.system(input(""Komut: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: ""))""", 1
"""import shutilnshutil.rmtree(input(""Klasör Yolu: ""))""", 1
"""import requestsnrequests.get(input(""URL: ""))""", 1
"""import jsonnjson.dumps(input(""Veri: ""))""", 1
"""import osnos.system(input(""Komut Girin: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Yolu: "")).extract(input(""Hedef Yolu: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import openpyxlnopenpyxl.load_workbook(input(""Excel Dosyası: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""Veritabanı Yolu: ""))""", 1
"""import urllib.parsenurllib.parse.urlparse(input(""URL: ""))""", 1
"""import base64nbase64.b64decode(input(""Base64 Verisi: ""))""", 1
"""import hashlibnhashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""import flasknapp = flask.Flask(__name__)n@app.route('/run')ndef run():n    exec(input(""Kod: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Adı: "")).extractall()""", 1
"""import osnos.popen(input(""Komut: "")).read()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(input(""SQL Sorgusu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.parse(input(""XML Dosya: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString(input(""XML İçeriği: ""))""", 1
"""import requestsnrequests.delete(input(""URL: ""))""", 1
"""import hashlibnhashlib.new(input(""Algoritma: "")).update(input(""Veri: "").encode())""", 1
"""import xml.etree.ElementTree as ETnET.fromstring(input(""XML Verisi: ""))""", 1
"""import tarfilentar = tarfile.open(input(""Arşiv Yolu: ""))ntar.extractall()""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))ncursor = conn.cursor()ncursor.execute(input(""SQL Komutu: ""))""", 1
"""import osnos.remove(input(""Dosya Yolu: ""))""", 1
"""import urllib.parsenurllib.parse.parse_qs(input(""URL Sorgusu: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))""", 1
"""import requestsnrequests.head(input(""URL: ""))""", 1
"""import osnos.mkdir(input(""Klasör Adı: ""))""", 1
"""import yamlndata = input(""YAML Verisi: "")nyaml.safe_load(data)""", 1
"""if input(""Şifre: "") == 'admin':n    exec(input(""Kod: ""))""", 1
"""while True:n    cmd = input(""Komut: "")n    exec(cmd)""", 1
"""for i in range(int(input(""Değer: ""))):n    os.system(input(""Komut: ""))""", 1
"""if int(input(""Yaş: "")) > 18:n    exec(input(""Kod: ""))""", 1
"""while input(""Devam etmek istiyor musunuz? (E/H): "") == 'E':n    exec(input(""Kod: ""))""", 1
"""if input(""Kullanıcı: "") == 'admin':n    exec(input(""Kod: ""))""", 1
"""for _ in range(int(input(""Döngü Sayısı: ""))):n    os.system(input(""Komut: ""))""", 1
"""if float(input(""Puan: "")) >= 85.0:n    exec(input(""Kod: ""))""", 1
"""if input(""Komut Girin: "") == 'root':n    os.system(input(""Sistem Komutu: ""))""", 1
"""while input(""Devam mı (E/H)? "") == 'E':n    exec(input(""Kod: ""))""", 1
"""if int(input(""Yaş Girin: "")) >= 18:n    exec(input(""Kod: ""))""", 1
"""while input(""Devam? (E/H): "") == 'E':n    exec(input(""Komut: ""))""", 1
"""if input(""Seçim: "") == '1':n    exec(input(""Kod 1: ""))nelif input(""Seçim: "") == '2':n    exec(input(""Kod 2: ""))""", 1
"""if input(""Giriş: "") == 'root':n    os.system(input(""Sistem Komutu: ""))""", 1
"""for i in range(int(input(""Tekrar Sayısı: ""))):n    exec(input(""Kod: ""))""", 1
"""if int(input(""Skor: "")) >= 100:n    exec(input(""Kod: ""))""", 1
"""while int(input(""Sayacı Girin: "")) > 0:n    os.system(input(""Komut: ""))""", 1
"""if input(""Kullanıcı Türü: "") == 'admin':n    exec(input(""Yönetici Kod: ""))""", 1
"""for _ in range(int(input(""Tekrar Sayısı: ""))):n    os.system(input(""Komut: ""))""", 1
"""if float(input(""Skor: "")) >= 75.0:n    exec(input(""Kod: ""))""", 1
"""if input(""Seçim: "") == 'a':n    exec(input(""Kod 1: ""))nelse:n    exec(input(""Kod 2: ""))""", 1
"""if input(""Admin Girişi: "") == 'root':n    os.system(input(""Sistem Komutu: ""))""", 1
"""if int(input(""Yaş: "")) >= 18:n    exec(input(""Kod: ""))""", 1
"""if input(""Giriş Türü: "") == 'root':n    os.system(input(""Sistem Komutu: ""))""", 1
"""for i in range(int(input(""Döngü Sayısı: ""))):n    exec(input(""Kod: ""))""", 1
"""if input(""Rol: "") == 'admin':n    exec(input(""Admin Komutu: ""))""", 1
"""while input(""Çıkış mı (E/H)? "") == 'H':n    exec(input(""Kod: ""))""", 1
"""if int(input(""Değer Girin: "")) > 10:n    exec(input(""Kod: ""))""", 1
"""while input(""Devam mı (E/H): "") == 'E':n    os.system(input(""Komut: ""))""", 1
"""for i in range(int(input(""Tekrar Sayısı: ""))):n    exec(input(""Kod: ""))""", 1
"""if input(""Kullanıcı Adı: "") == 'admin':n    os.system(input(""Komut: ""))""", 1
"""if float(input(""Puan Girin: "")) >= 50.0:n    exec(input(""Kod: ""))""", 1
"""while input(""Tekrar (E/H)? "") == 'E':n    os.system(input(""Komut: ""))""", 1
"""if input(""Kullanıcı Türü: "") == 'admin':n    exec(input(""Yönetici Komutu: ""))""", 1
"""if input(""Rol: "") == 'admin':n    os.system(input(""Komut: ""))""", 1
"""while input(""Döngü Devam (E/H)? "") == 'E':n    exec(input(""Kod: ""))""", 1
"""if int(input(""Derece: "")) > 75:n    os.system(input(""Komut: ""))""", 1
"""while input(""Tekrar Başlat (E/H)? "") == 'E':n    exec(input(""Kod: ""))""", 1
"""for i in range(int(input(""Sayı: ""))):n    os.system(input(""Komut: ""))""", 1
"""if input(""Seviye: "") == 'yüksek':n    exec(input(""Gelişmiş Kod: ""))""", 1
"""if int(input(""Yaş: "")) >= 18:n    os.system(input(""Komut: ""))""", 1
"""for i in range(int(input(""Adım Sayısı: ""))):n    exec(input(""Kod: ""))""", 1
"""if input(""Durum: "") == 'aktif':n    os.system(input(""Komut: ""))""", 1
"""while True:n    exec(input(""Kod Girin: ""))""", 1
"""if int(input(""Seviye: "")) >= 3:n    os.system(input(""Komut: ""))""", 1
"""if int(input(""Deneme: "")) > 50:n    exec(input(""Kod: ""))""", 1
"""while input(""Devam mı? (E/H): "") == 'E':n    os.system(input(""Komut: ""))""", 1
"""for i in range(int(input(""Tekrar: ""))):n    exec(input(""Kod: ""))""", 1
"""if input(""Onay: "") == 'Evet':n    os.system(input(""Komut: ""))""", 1
"""if float(input(""Not: "")) >= 90.0:n    exec(input(""Kod: ""))""", 1
"""while input(""Tekrar (E/H)? "") == 'E':n    os.system(input(""Komut: ""))""", 1
"""if input(""Mod: "") == 'admin':n    exec(input(""Yönetici Komutu: ""))""", 1
"""if input(""Rol: "") == 'yönetici':n    os.system(input(""Komut: ""))""", 1
"""while input(""Devam mı (E/H)? "") == 'E':n    exec(input(""Kod: ""))""", 1
"""if int(input(""Derece: "")) > 75:n    os.system(input(""Komut: ""))""", 1
"""while input(""Başlat (E/H)? "") == 'E':n    exec(input(""Kod: ""))""", 1
"""eval(input(""Komut: ""))""", 1
"""exec(input(""Kod: ""))""", 1
"""os.system(input(""Komut: ""))""", 1
"""os.popen(input(""Komut: "")).read()""", 1
"""pickle.loads(input(""Pickle Verisi: "").encode())""", 1
"""import requestsnrequests.get(input(""URL: ""))""", 1
"""import jsonnjson.loads(input(""JSON Verisi: ""))""", 1
"""sqlite3.connect(input(""Veritabanı: "")).execute(input(""SQL Sorgusu: ""))""", 1
"""xml.etree.ElementTree.fromstring(input(""XML Verisi: ""))""", 1
"""xml.dom.minidom.parseString(input(""XML Verisi: ""))""", 1
"""hashlib.md5(input(""Veri: "").encode()).hexdigest()""", 1
"""hashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""tarfile.open(input(""Arşiv Yolu: "")).extractall()""", 1
"""os.remove(input(""Dosya Yolu: ""))""", 1
"""shutil.rmtree(input(""Klasör Yolu: ""))""", 1
"""import webbrowsernwebbrowser.open(input(""URL: ""))""", 1
"""urllib.request.urlopen(input(""URL: ""))""", 1
"""openpyxl.load_workbook(input(""Excel Dosyası: ""))""", 1
"""from cryptography.fernet import FernetnFernet(input(""Anahtar: "")).decrypt(input(""Veri: "").encode())""", 1
"""sqlite3.connect(input(""DB Adı: "")).execute(input(""SQL Sorgusu: ""))""", 1
"""os.environ[input(""Değişken Adı: "")] = input(""Değişken Değeri: "")""", 1
"""re.compile(input(""Regex Deseni: ""))""", 1
"""from cryptography.fernet import FernetnFernet(input(""Anahtar: "")).encrypt(input(""Veri: "").encode())""", 1
"""json.dumps(input(""Veri: ""))""", 1
"""tarfile.open(input(""Arşiv Dosyası: "")).extract(input(""Hedef: ""))""", 1
"""xml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""hashlib.new(input(""Algoritma: "")).update(input(""Veri: "").encode())""", 1
"""tempfile.TemporaryFile().write(input(""Veri: "").encode())""", 1
"""tempfile.mktemp(input(""Dosya Adı: ""))""", 1
"""eval(input(""Komut Girin: ""))""", 1
"""exec(input(""Kod Girin: ""))""", 1
"""os.system(input(""Komut Girin: ""))""", 1
"""os.popen(input(""Komut Girin: "")).read()""", 1
"""pickle.loads(input(""Pickle Verisi: "").encode())""", 1
"""json.loads(input(""JSON Verisi: ""))""", 1
"""sqlite3.connect(input(""Veritabanı Yolu: "")).execute(input(""SQL Sorgusu: ""))""", 1
"""xml.etree.ElementTree.fromstring(input(""XML Verisi: ""))""", 1
"""xml.dom.minidom.parseString(input(""XML Verisi: ""))""", 1
"""hashlib.md5(input(""Veri: "").encode()).hexdigest()""", 1
"""hashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""tarfile.open(input(""Arşiv Yolu: "")).extractall()""", 1
"""os.remove(input(""Silinecek Dosya: ""))""", 1
"""shutil.rmtree(input(""Silinecek Klasör: ""))""", 1
"""webbrowser.open(input(""URL: ""))""", 1
"""urllib.request.urlopen(input(""URL: ""))""", 1
"""openpyxl.load_workbook(input(""Excel Dosya Adı: ""))""", 1
"""Fernet(input(""Anahtar: "")).decrypt(input(""Şifreli Veri: "").encode())""", 1
"""os.environ[input(""Değişken Adı: "")] = input(""Değişken Değeri: "")""", 1
"""sqlite3.connect(input(""Veritabanı Adı: "")).execute(input(""Güncelleme Sorgusu: ""))""", 1
"""os.remove(input(""Silinecek Dosya Adı: ""))""", 1
"""webbrowser.get(input(""Tarayıcı Yolu: "")).open(input(""URL: ""))""", 1
"""openpyxl.Workbook().save(input(""Yeni Excel Dosya: ""))""", 1
"""smtplib.SMTP(input(""SMTP Sunucu: "")).quit()""", 1
"""ftp.mkd(input(""Yeni Dizin Adı: ""))""", 1
"""tarfile.open(input(""Arşiv Yolu: "")).close()""", 1
"""sqlite3.connect(input(""Veritabanı Yolu: "")).commit()""", 1
"""ftplib.FTP(input(""Sunucu: "")).quit()""", 1
"""xml.etree.ElementTree.ElementTree().find(input(""XPath: ""))""", 1
"""sqlite3.connect(input(""DB Yolu: "")).rollback()""", 1
"""requests.head(input(""Hedef URL: ""))""", 1
"""sqlite3.connect(input(""DB Adı: "")).execute(input(""Komut: ""))""", 1
"""ftp.cwd(input(""FTP Dizin Adı: ""))""", 1
"""requests.delete(input(""Silinecek URL: ""))""", 1
"""sqlite3.connect(input(""DB Yolu: "")).execute(input(""SQL Komutu: ""))""", 1
"""os.mkdir(input(""Yeni Dizin: ""))""", 1
"""xml.etree.ElementTree.parse(input(""XML Dosya Yolu: "")).find(input(""XPath: ""))""", 1
"""sqlite3.connect(input(""DB Adı: "")).executescript(input(""SQL Script: ""))""", 1
"""ftp.quit()""", 1
"""xml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""sqlite3.connect(input(""Veritabanı Yolu: "")).commit()""", 1
"""sqlite3.connect(input(""Veritabanı Adı: "")).executescript(input(""Script: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""Sunucu Adresi: ""))nftp.retrlines('LIST')""", 1
"""import osnos.path.exists(input(""Dosya Yolu: ""))""", 1
"""import requestsnrequests.head(input(""URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.close()""", 1
"""import xml.etree.ElementTree as ETnET.parse(input(""XML Dosya: "")).getroot()""", 1
"""import requestsnrequests.options(input(""URL: ""))""", 1
"""import webbrowsernwebbrowser.open_new_tab(input(""Hedef URL: ""))""", 1
"""import openpyxlnwb = openpyxl.Workbook()nwb.save(input(""Excel Dosya Yolu: ""))""", 1
"""import hashlibnhashlib.blake2b(input(""Veri: "").encode()).hexdigest()""", 1
"""import urllib.parsenurllib.parse.quote(input(""Metin: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""DB Yolu: "")).execute('CREATE TABLE IF NOT EXISTS test (id INT)')""", 1
"""import ftplibnftp = ftplib.FTP(input(""Sunucu: ""))nftp.dir()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))nconn.execute('VACUUM')""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).add(input(""Eklenecek Dosya: ""))""", 1
"""import smtplibnsmtp = smtplib.SMTP_SSL(input(""SMTP Sunucu: ""))""", 1
"""import osnos.path.islink(input(""Bağlantı Yolu: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu Adresi: ""))nserver.system.listMethods()""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosya: ""))nwb.active.append([input(""Veri: "")])""", 1
"""import urllib.parsenurllib.parse.unquote(input(""Kodlanmış Metin: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""Sunucu Adresi: ""))nftp.dir(input(""Dizin: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).getnames()""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: "")).read()""", 1
"""import ftplibnftp = ftplib.FTP(input(""Sunucu: ""))nftp.retrlines('RETR ' + input(""Dosya: ""))""", 1
"""import xml.etree.ElementTree as ETnroot = ET.Element(input(""Kök Etiket: ""))""", 1
"""import osnos.rmdir(input(""Klasör Yolu: ""))""", 1
"""import requestsnrequests.delete(input(""URL: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""DB Yolu: "")).execute(input(""SQL Sorgusu: ""))""", 1
"""import openpyxlnwb = openpyxl.Workbook()nwb.save(input(""Excel Dosya Yolu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.ElementTree().write(input(""XML Dosya Yolu: ""))""", 1
"""import smtplibnsmtp = smtplib.SMTP(input(""SMTP Sunucu: ""))nsmtp.quit()""", 1
