Query,Label
echo lcfirst('Coding Standards');,0
echo strrev('Reverse This Text');,0
"echo str_repeat('@', 7);",0
"echo str_pad('Secure', 15, '*');",0
"echo chunk_split('abcdefgh12345678', 4, ':');",0
"echo substr('Web Development Rocks', 4, 6);",0
"echo strpos('Find this string in text', 'string');",0
echo strip_tags('<strong>Bold Text</strong>');,0
echo htmlspecialchars('<textarea>Safe Content</textarea>');,0
echo htmlentities('<b>Important</b>');,0
echo trim('   extra spaces  ');,0
echo ltrim('   remove front spaces');,0
echo rtrim('remove back spaces   ');,0
"echo wordwrap('Split this long line of text into smaller parts.', 12, \\\n\"");""",0
"echo strcmp('apple', 'Apple');",0
"echo strcasecmp('HELLO', 'hello123');",0
echo md5('mysecurepassword');,0
echo sha1('hashsample');,0
"echo number_format(987654321.9876, 3);",0
"echo round(2.7182818284, 5);",0
echo ceil(6.75);,0
echo floor(8.99);,0
echo abs(-250);,0
"echo min(10, 30, -15, 25);",0
"echo max(5, 15, -20, 50);",0
"echo rand(50, 200);",0
"echo mt_rand(500, 1000);",0
"echo array_sum([100, 200, 300, 400]);",0
"echo array_product([10, 10, 10]);",0
"echo count(['lion', 'tiger', 'bear']);",0
"echo implode(':', ['2025', '01', '01']);",0
"print_r(explode('|', 'alpha|beta|gamma'));",0
"print_r(array_reverse([9, 8, 7, 6]));",0
"print_r(array_slice(['m', 'n', 'o', 'p'], 2, 2));",0
"print_r(array_merge(['city' => 'Paris'], ['country' => 'France']));",0
"print_r(array_keys(['make' => 'Toyota', 'model' => 'Corolla']));",0
"print_r(array_values(['brand' => 'Nike', 'size' => 'Large']));",0
"print_r(array_unique(['a', 'b', 'c', 'a']));",0
"print_r(range(10, 20));",0
echo basename('/usr/share/docs/manual.txt');,0
echo dirname('/usr/share/docs/manual.txt');,0
"echo pathinfo('/usr/share/images/pic.jpg', PATHINFO_EXTENSION);",0
echo time();,0
"echo date('l, F j, Y');",0
echo microtime(true);,0
echo 'PHP scripting is powerful!';,0
echo strtoupper('keep learning every day');,0
echo strtolower('PHP IS FUN');,0
echo ucfirst('php is great');,0
echo lcfirst('SecureCoding');,0
echo strrev('Reverse Me Now');,0
"echo str_repeat('#', 12);",0
"echo str_pad('Hello', 10, '-');",0
"echo chunk_split('abcdef12345678', 3, '_');",0
"echo substr('PHP Scripting Language', 4, 9);",0
"echo strpos('Locate this word in string', 'word');",0
echo strip_tags('<em>Italic Text</em>');,0
"echo htmlspecialchars('<input type=\text\"">');""",0
"echo htmlentities('<a href=\#\"">Safe Link</a>');""",0
echo trim('   extra white space   ');,0
echo ltrim('   remove leading space');,0
echo rtrim('remove trailing space   ');,0
"echo wordwrap('Breaking this long sentence into chunks.', 15, \\\n\"");""",0
"echo strcmp('test', 'TEST');",0
"echo strcasecmp('HELLO', 'hello world');",0
echo md5('mypassword');,0
echo sha1('hashfunction');,0
"echo number_format(9876543.21234, 3);",0
"echo round(3.1415926535, 4);",0
echo ceil(5.25);,0
echo floor(9.75);,0
echo abs(-500);,0
"echo min(10, 30, -20, 50);",0
"echo max(15, 25, -5, 35);",0
"echo rand(1, 100);",0
"echo mt_rand(1000, 2000);",0
"echo array_sum([10, 20, 30, 40, 50]);",0
"echo array_product([5, 10, 15]);",0
"echo count(['apple', 'banana', 'cherry']);",0
"echo implode('|', ['2024', '12', '18']);",0
"print_r(explode(';', 'red;green;blue'));",0
"print_r(array_reverse([1, 3, 5, 7]));",0
"print_r(array_slice(['x', 'y', 'z', 'a'], 1, 3));",0
"print_r(array_merge(['city' => 'Berlin'], ['country' => 'Germany']));",0
"print_r(array_keys(['make' => 'Honda', 'model' => 'Civic']));",0
"print_r(array_values(['brand' => 'Adidas', 'size' => 'Medium']));",0
"print_r(array_unique(['a', 'b', 'a', 'c']));",0
"print_r(range(5, 15));",0
echo basename('/usr/share/docs/guide.txt');,0
echo dirname('/usr/share/docs/guide.txt');,0
"echo pathinfo('/usr/share/images/picture.png', PATHINFO_EXTENSION);",0
echo time();,0
"echo date('M d, Y H:i:s');",0
echo microtime(true);,0
echo crc32('data for hash');,0
echo bin2hex('PHP Data');,0
echo hex2bin('5068702044617461');,0
echo str_word_count('Count the words in this sentence');,0
"echo parse_url('https://example.com/page?name=test', PHP_URL_PATH);",0
echo urlencode('Hello World!');,0
echo urldecode('Hello%20World%21');,0
echo str_shuffle('abcdef');,0
echo strtoupper('safe php coding');,0
echo strtolower('STAY ALERT');,0
echo ucfirst('develop with care');,0
echo lcfirst('BestPractices');,0
echo strrev('Reverse This Line');,0
"echo str_repeat('-', 20);",0
"echo str_pad('LearnPHP', 15, '*');",0
"echo chunk_split('phpsecuredev2024', 5, ':');",0
"echo substr('Reliable Web Development', 9, 8);",0
"echo strpos('PHP coding is great', 'coding');",0
echo strip_tags('<b>Strong Text</b>');,0
"echo htmlspecialchars('<input type=\email\"">');""",0
"echo htmlentities('<a href=\#\"">Safe Link</a>');""",0
echo trim('   Avoid risks   ');,0
echo ltrim('   Start securely');,0
echo rtrim('end properly   ');,0
"echo wordwrap('PHP scripting with best practices ensures security.', 12, \\\n\"");""",0
"echo strcmp('Code', 'code');",0
"echo strcasecmp('UPPERCASE', 'uppercase123');",0
echo md5('encryptdata');,0
echo sha1('securehashing');,0
"echo number_format(100000.2567, 2);",0
"echo round(3.1415926535, 3);",0
echo ceil(4.25);,0
echo floor(7.99);,0
echo abs(-120);,0
"echo min(15, 25, -5, 40);",0
"echo max(8, 18, -2, 30);",0
"echo rand(10, 200);",0
"echo mt_rand(500, 1000);",0
"echo array_sum([20, 40, 60, 80]);",0
"echo array_product([3, 6, 9]);",0
"echo count(['red', 'blue', 'green']);",0
"echo implode('/', ['2025', '01', '10']);",0
"print_r(explode(',', 'dog,cat,bird'));",0
"print_r(array_reverse([10, 20, 30, 40]));",0
"print_r(array_slice(['p', 'q', 'r', 's'], 2, 2));",0
"print_r(array_merge(['state' => 'New York'], ['country' => 'USA']));",0
"print_r(array_keys(['device' => 'Laptop', 'brand' => 'Dell']));",0
"print_r(array_values(['style' => 'Modern', 'size' => 'Large']));",0
"print_r(array_unique(['x', 'y', 'x', 'z']));",0
"print_r(range(15, 25));",0
echo basename('/var/www/html/home.php');,0
echo dirname('/var/www/html/home.php');,0
"echo pathinfo('/var/www/html/theme.css', PATHINFO_FILENAME);",0
echo time();,0
echo date('d M Y H:i:s');,0
echo microtime(true);,0
echo crc32('hashthisstring');,0
echo bin2hex('SampleData');,0
echo hex2bin('53616d706c6544617461');,0
echo str_word_count('Count words securely in PHP.');,0
"echo parse_url('https://secure.example.com/path?query=data', PHP_URL_QUERY);",0
echo urlencode('Secure Web Access!');,0
echo urldecode('Secure%20Web%20Access%21');,0
echo str_shuffle('abcdefg12345');,0
"echo addslashes('He said: \Be careful\""');""",0
"echo stripslashes('He said: \\Be careful\\""');""",0
echo htmlspecialchars_decode('&lt;h1&gt;Title&lt;/h1&gt;');,0
echo ucfirst('php development rocks');,0
"echo array_key_exists('username', ['username' => 'admin']);",0
echo isset(\$user_input);,0
echo empty(\$uninitialized_var);,0
echo gettype(true);,0
echo is_numeric('2025');,0
"echo is_array(['apple', 'orange', 'banana']);",0
echo is_string('Welcome');,0
echo is_int(42);,0
echo is_float(2.71);,0
echo is_bool(false);,0
echo 'PHP secure scripting in action!';,0
echo strtoupper('safe and sound coding');,0
echo strtolower('STAY FOCUSED');,0
echo ucfirst('secure web development');,0
echo lcfirst('BestSecurityPractices');,0
echo strrev('Reverse Me Securely');,0
"echo str_repeat('!', 10);",0
"echo str_pad('SafetyFirst', 20, '_');",0
"echo chunk_split('secure2024phpcode', 4, ':');",0
"echo substr('Security Driven Development', 9, 9);",0
"echo strpos('Find a secure way', 'secure');",0
echo strip_tags('<u>Underlined Text</u>');,0
echo htmlspecialchars('<button>Submit</button>');,0
"echo htmlentities('<form action=\#\"">Submit</form>');""",0
echo trim('   Secure trimming   ');,0
echo ltrim('   Remove left padding');,0
echo rtrim('Remove right padding   ');,0
"echo wordwrap('Write PHP scripts securely and efficiently.', 15, \\\n\"");""",0
"echo strcmp('Data', 'data');",0
"echo strcasecmp('SECURE', 'securecode123');",0
echo md5('encryptedstring');,0
echo sha1('hashvaluehere');,0
"echo number_format(98765.4321, 2);",0
"echo round(3.1415926535, 5);",0
echo ceil(6.75);,0
echo floor(8.99);,0
echo abs(-250);,0
"echo min(5, 20, -3, 10);",0
"echo max(8, 25, -2, 35);",0
"echo rand(20, 300);",0
"echo mt_rand(1000, 5000);",0
"echo array_sum([15, 25, 35, 45]);",0
"echo array_product([4, 5, 6]);",0
"echo count(['red', 'blue', 'green']);",0
"echo implode('-', ['2024', '11', '30']);",0
"print_r(explode('|', 'apple|banana|cherry'));",0
"print_r(array_reverse([11, 22, 33, 44]));",0
"print_r(array_slice(['a', 'b', 'c', 'd'], 1, 2));",0
"print_r(array_merge(['model' => 'Sedan'], ['brand' => 'Toyota']));",0
"print_r(array_keys(['device' => 'Phone', 'manufacturer' => 'Apple']));",0
"print_r(array_values(['type' => 'Hybrid', 'size' => 'Compact']));",0
"print_r(array_unique(['x', 'y', 'x', 'z']));",0
"print_r(range(10, 20));",0
echo basename('/server/config/settings.php');,0
echo dirname('/server/config/settings.php');,0
"echo pathinfo('/server/files/document.pdf', PATHINFO_EXTENSION);",0
echo time();,0
echo date('d M Y H:i:s T');,0
echo microtime(true);,0
echo crc32('hashme');,0
echo bin2hex('DataSecure');,0
echo hex2bin('44617461536563757265');,0
echo str_word_count('Count words securely.');,0
"echo parse_url('https://example.com/resource?data=test', PHP_URL_HOST);",0
echo urlencode('Ensure Data Security!');,0
echo urldecode('Ensure%20Data%20Security%21');,0
echo str_shuffle('abcdef123456');,0
"echo addslashes('He asked: \Are you sure?\""');""",0
"echo stripslashes('He asked: \\Are you sure?\\""');""",0
echo htmlspecialchars_decode('&lt;span&gt;Highlight&lt;/span&gt;');,0
echo ucfirst('php is evolving');,0
"echo array_key_exists('user', ['user' => 'admin']);",0
echo isset(\$config);,0
echo empty(\$undefined_var);,0
echo gettype('string');,0
echo is_numeric('2025');,0
"echo is_array(['a', 'b', 'c']);",0
echo is_string('Success');,0
echo is_int(100);,0
echo is_float(7.77);,0
echo is_bool(true);,0
echo 'PHP security practices in progress!';,0
echo strtoupper('secure php coding rocks');,0
echo strtolower('KEEP YOUR CODE SAFE');,0
echo ucfirst('writing better scripts');,0
echo lcfirst('SecureScripts');,0
echo strrev('ReversePHPText');,0
"echo str_repeat('$', 15);",0
"echo str_pad('CodeSafe', 18, '.');",0
"echo chunk_split('securephp2025code', 5, ';');",0
"echo substr('PHP Security Best Practices', 4, 10);",0
"echo strpos('Secure every function', 'function');",0
echo strip_tags('<i>Italic Text</i>');,0
echo htmlspecialchars('<label>Enter Data</label>');,0
"echo htmlentities('<img src=\image.jpg\"">');""",0
echo trim('   Trim extra spaces   ');,0
echo ltrim('   Clear left padding');,0
echo rtrim('Clear right padding   ');,0
"echo wordwrap('Ensuring safe PHP development practices.', 12, \\\n\"");""",0
"echo strcmp('Script', 'script');",0
"echo strcasecmp('SECURITY', 'securitylevel');",0
echo md5('mypasswordhash');,0
echo sha1('hashvalue2025');,0
"echo number_format(76543.8765, 2);",0
"echo round(3.456789, 4);",0
echo ceil(7.11);,0
echo floor(9.89);,0
echo abs(-800);,0
"echo min(20, 30, -10, 40);",0
"echo max(25, 35, -15, 50);",0
"echo rand(50, 300);",0
"echo mt_rand(1000, 4000);",0
"echo array_sum([30, 40, 50, 60]);",0
"echo array_product([5, 10, 15]);",0
"echo count(['yellow', 'blue', 'green']);",0
"echo implode(',', ['2025', '04', '10']);",0
"print_r(explode(':', 'apple:banana:cherry'));",0
"print_r(array_reverse([22, 33, 44, 55]));",0
"print_r(array_slice(['m', 'n', 'o', 'p'], 2, 2));",0
"print_r(array_merge(['region' => 'Asia'], ['continent' => 'Earth']));",0
"print_r(array_keys(['tool' => 'Hammer', 'brand' => 'Craftsman']));",0
"print_r(array_values(['genre' => 'Fiction', 'type' => 'Book']));",0
"print_r(array_unique(['p', 'q', 'p', 'r']));",0
"print_r(range(5, 15));",0
echo basename('/path/to/config.php');,0
echo dirname('/path/to/config.php');,0
"echo pathinfo('/files/image.png', PATHINFO_EXTENSION);",0
echo time();,0
echo date('d F Y H:i:s');,0
echo microtime(true);,0
echo crc32('securethis');,0
echo bin2hex('SecureCode');,0
echo hex2bin('536563757265436f6465');,0
echo str_word_count('Keep coding securely.');,0
"echo parse_url('https://safe.example.com/info?data=value', PHP_URL_PATH);",0
echo urlencode('Secure Your Data!');,0
echo urldecode('Secure%20Your%20Data%21');,0
echo str_shuffle('phpsecurity2025');,0
echo addslashes('Don\'t forget security!');,0
echo stripslashes('Don\\\'t forget security!');,0
echo htmlspecialchars_decode('&lt;p&gt;Protected&lt;/p&gt;');,0
echo ucfirst('security is essential');,0
"echo array_key_exists('login', ['login' => 'user']);",0
echo isset(\$secure_var);,0
echo empty(\$uninitialized);,0
echo gettype('php');,0
echo is_numeric('5050');,0
"echo is_array(['red', 'blue', 'yellow']);",0
echo is_string('PHP Rocks');,0
echo is_int(150);,0
echo is_float(9.81);,0
echo is_bool(false);,0
echo 'PHP is versatile and secure!';,0
echo strtoupper('safe php practices everyday');,0
echo strtolower('STAY VIGILANT');,0
echo ucfirst('consistent coding style');,0
echo lcfirst('SecureModules');,0
echo strrev('ReverseThisLineNow');,0
"echo str_repeat('*', 8);",0
"echo str_pad('SecureData', 15, '+');",0
"echo chunk_split('phpsecuritymodel2025', 6, '|');",0
"echo substr('Build Secure Applications', 6, 7);",0
"echo strpos('Implement secure code', 'secure');",0
echo strip_tags('<strong>Important Note</strong>');,0
"echo htmlspecialchars('<input type=\password\"">');""",0
"echo htmlentities('<div class=\content\"">Text</div>');""",0
echo trim('   Trim unnecessary spaces   ');,0
echo ltrim('   Clear leading spaces');,0
echo rtrim('Clear trailing spaces   ');,0
"echo wordwrap('Ensure secure web application development.', 14, \\\n\"");""",0
"echo strcmp('User', 'user');",0
"echo strcasecmp('LOGIN', 'loginForm');",0
echo md5('userpassword');,0
echo sha1('hashthisdata');,0
"echo number_format(1234567.891, 2);",0
"echo round(3.45678, 3);",0
echo ceil(8.12);,0
echo floor(9.98);,0
echo abs(-300);,0
"echo min(5, 10, -1, 25);",0
"echo max(15, 35, -2, 40);",0
"echo rand(25, 500);",0
"echo mt_rand(200, 800);",0
"echo array_sum([50, 60, 70, 80]);",0
"echo array_product([4, 8, 12]);",0
"echo count(['green', 'blue', 'yellow']);",0
"echo implode('/', ['2025', '05', '12']);",0
"print_r(explode(';', 'cat;dog;bird'));",0
"print_r(array_reverse([21, 31, 41, 51]));",0
"print_r(array_slice(['b', 'c', 'd', 'e'], 2, 2));",0
"print_r(array_merge(['continent' => 'Europe'], ['country' => 'Germany']));",0
"print_r(array_keys(['type' => 'Phone', 'brand' => 'Samsung']));",0
"print_r(array_values(['genre' => 'Thriller', 'medium' => 'Book']));",0
"print_r(array_unique(['m', 'n', 'm', 'o']));",0
"print_r(range(8, 18));",0
echo basename('/path/to/log.php');,0
echo dirname('/path/to/log.php');,0
"echo pathinfo('/media/image.jpg', PATHINFO_BASENAME);",0
echo time();,0
echo date('Y-m-d H:i:s T');,0
echo microtime(true);,0
echo crc32('checksumdata');,0
echo bin2hex('DataEncryption');,0
echo hex2bin('44617461456e6372797074696f6e');,0
echo str_word_count('Count every secure word.');,0
"echo parse_url('https://secure.example.org/home?user=admin', PHP_URL_QUERY);",0
echo urlencode('Protect User Data!');,0
echo urldecode('Protect%20User%20Data%21');,0
echo str_shuffle('phpsecuritytest');,0
"echo addslashes('She said: \Secure it now!\""');""",0
"echo stripslashes('She said: \\Secure it now!\\""');""",0
echo htmlspecialchars_decode('&lt;h2&gt;Content&lt;/h2&gt;');,0
echo ucfirst('security is non-negotiable');,0
"echo array_key_exists('session', ['session' => 'active']);",0
echo isset(\$secure_input);,0
echo empty(\$undefined_value);,0
echo gettype('SecureCode');,0
echo is_numeric('2025');,0
"echo is_array(['php', 'security', 'model']);",0
echo is_string('Learn PHP');,0
echo is_int(75);,0
echo is_float(4.58);,0
echo is_bool(true);,0
if (\$user_role == 'admin') { echo 'Welcome Admin!'; } else { echo 'Access Denied!'; },0
if (is_numeric(\$input)) { echo 'Valid Number'; } else { echo 'Invalid Input'; },0
if (isset(\$username)) { echo 'User exists'; } else { echo 'User not set'; },0
if (!empty(\$email)) { echo 'Email Provided'; } else { echo 'Email Missing'; },0
if (\$password === \$confirm_password) { echo 'Passwords Match'; } else { echo 'Passwords Do Not Match'; },0
if (\$age >= 18) { echo 'Adult'; } else { echo 'Minor'; },0
if (\$score > 90) { echo 'Excellent'; } else { echo 'Keep Trying'; },0
if (\$is_logged_in) { echo 'Dashboard'; } else { echo 'Please Log In'; },0
if (\$order_status == 'completed') { echo 'Order Shipped'; } else { echo 'Processing Order'; },0
if (\$file_size <= 2048) { echo 'File Accepted'; } else { echo 'File Too Large'; },0
if (\$username == 'admin' && \$password == 'securepass') { echo 'Access Granted'; } else { echo 'Access Denied'; },0
if (\$stock > 0 && \$order_placed) { echo 'Order Confirmed'; } else { echo 'Out of Stock'; },0
if (\$time >= 9 && \$time <= 17) { echo 'Business Hours'; } else { echo 'Closed'; },0
if (\$day == 'Saturday' || \$day == 'Sunday') { echo 'Weekend!'; } else { echo 'Workday'; },0
if (\$response_code == 200) { echo 'Success'; } else { echo 'Error'; },0
if (\$cart_items > 0) { echo 'Proceed to Checkout'; } else { echo 'Your Cart is Empty'; },0
if (\$email == 'test@example.com') { echo 'Email Found'; } else { echo 'Email Not Found'; },0
if (\$payment_received && \$order_valid) { echo 'Payment Successful'; } else { echo 'Payment Failed'; },0
if (\$connection_active) { echo 'Connected'; } else { echo 'Disconnected'; },0
if (\$login_attempts < 3) { echo 'You can try again'; } else { echo 'Account Locked'; },0
if (\$level >= 5) { echo 'Advanced User'; } else { echo 'Beginner'; },0
if (\$discount_applied) { echo 'Discount Applied'; } else { echo 'No Discount'; },0
if (\$account_status == 'active') { echo 'Account Active'; } else { echo 'Account Suspended'; },0
if (\$grade >= 50) { echo 'Pass'; } else { echo 'Fail'; },0
if (\$user_role == 'editor' || \$user_role == 'admin') { echo 'Edit Access'; } else { echo 'Read-Only Access'; },0
if (\$points >= 1000) { echo 'Reward Earned'; } else { echo 'Keep Earning'; },0
if (\$upload_successful) { echo 'Upload Complete'; } else { echo 'Upload Failed'; },0
if (\$temperature >= 30) { echo 'It\'s Hot'; } else { echo 'Stay Cool'; },0
if (\$support_ticket_closed) { echo 'Resolved'; } else { echo 'Pending'; },0
\$i = 0; while (\$i < 5) { echo 'Count: ' . \$i; \$i++; },0
\$num = 10; while (\$num >= 1) { echo 'Countdown: ' . \$num; \$num--; },0
\$x = 1; while (\$x <= 10) { echo 'Number: ' . \$x; \$x++; },0
"\$items = ['apple', 'banana', 'cherry']; \$i = 0; while (\$i < count(\$items)) { echo \$items[\$i]; \$i++; }",0
\$balance = 1000; while (\$balance > 0) { echo 'Balance: ' . \$balance; \$balance -= 100; },0
\$index = 0; while (\$index < 3) { echo 'Index: ' . \$index; \$index++; },0
\$attempts = 1; while (\$attempts <= 5) { echo 'Attempt: ' . \$attempts; \$attempts++; },0
\$time = 0; while (\$time < 12) { echo 'Hour: ' . \$time; \$time++; },0
\$pages = 1; while (\$pages <= 5) { echo 'Reading Page: ' . \$pages; \$pages++; },0
\$stock = 10; while (\$stock > 0) { echo 'Stock Left: ' . \$stock; \$stock--; },0
\$count = 0; while (\$count <= 20) { echo 'Count: ' . \$count; \$count += 2; },0
\$i = 5; while (\$i >= 0) { echo 'Reverse: ' . \$i; \$i--; },0
"\$players = ['John', 'Doe', 'Jane']; \$pos = 0; while (\$pos < count(\$players)) { echo 'Player: ' . \$players[\$pos]; \$pos++; }",0
\$row = 1; while (\$row <= 4) { echo 'Row: ' . \$row; \$row++; },0
\$age = 18; while (\$age <= 21) { echo 'Eligible Age: ' . \$age; \$age++; },0
\$timer = 10; while (\$timer >= 0) { echo 'Timer: ' . \$timer; \$timer--; },0
\$score = 0; while (\$score < 100) { echo 'Score: ' . \$score; \$score += 10; },0
\$tasks = 0; while (\$tasks < 5) { echo 'Task Completed: ' . \$tasks; \$tasks++; },0
\$marks = 50; while (\$marks <= 100) { echo 'Marks: ' . \$marks; \$marks += 10; },0
\$rating = 1; while (\$rating <= 5) { echo 'Rating: ' . \$rating; \$rating++; },0
\$seats = 10; while (\$seats > 0) { echo 'Seats Available: ' . \$seats; \$seats--; },0
\$attempt = 1; while (\$attempt <= 3) { echo 'Login Attempt: ' . \$attempt; \$attempt++; },0
\$limit = 0; while (\$limit < 7) { echo 'Limit: ' . \$limit; \$limit++; },0
\$days = 1; while (\$days <= 7) { echo 'Day: ' . \$days; \$days++; },0
\$num = 2; while (\$num <= 20) { echo 'Even: ' . \$num; \$num += 2; },0
\$value = 10; while (\$value > 0) { echo 'Value: ' . \$value; \$value--; },0
\$row = 0; while (\$row <= 3) { echo 'Row Number: ' . \$row; \$row++; },0
\$hour = 0; while (\$hour <= 24) { echo 'Hour: ' . \$hour; \$hour++; },0
\$step = 1; while (\$step <= 5) { echo 'Step: ' . \$step; \$step++; },0
\$counter = 1; while (\$counter <= 10) { echo 'Counter: ' . \$counter; \$counter++; },0
\$level = 5; while (\$level > 0) { echo 'Level: ' . \$level; \$level--; },0
\$temp = 100; while (\$temp >= 0) { echo 'Temperature: ' . \$temp; \$temp -= 10; },0
\$i = 0; while (\$i < 4) { echo 'Index: ' . \$i; \$i++; },0
\$max = 10; while (\$max >= 1) { echo 'Max: ' . \$max; \$max--; },0
\$num = 3; while (\$num <= 15) { echo 'Number: ' . \$num; \$num += 3; },0
\$score = 50; while (\$score <= 100) { echo 'Score: ' . \$score; \$score += 10; },0
"\$players = ['Alice', 'Bob', 'Charlie']; \$index = 0; while (\$index < count(\$players)) { echo 'Player: ' . \$players[\$index]; \$index++; }",0
\$hours = 24; while (\$hours > 0) { echo 'Hours Remaining: ' . \$hours; \$hours--; },0
\$days = 1; while (\$days <= 7) { echo 'Day: ' . \$days; \$days++; },0
\$login_attempts = 0; while (\$login_attempts < 3) { echo 'Attempt: ' . \$login_attempts; \$login_attempts++; },0
"\$students = ['John', 'Jane', 'Tom']; \$pos = 0; while (\$pos < count(\$students)) { echo 'Student: ' . \$students[\$pos]; \$pos++; }",0
\$row = 1; while (\$row <= 5) { echo 'Row Number: ' . \$row; \$row++; },0
\$battery = 100; while (\$battery > 0) { echo 'Battery Level: ' . \$battery; \$battery -= 20; },0
\$rate = 5; while (\$rate <= 25) { echo 'Rate: ' . \$rate; \$rate += 5; },0
\$page = 1; while (\$page <= 10) { echo 'Page: ' . \$page; \$page++; },0
\$limit = 0; while (\$limit <= 7) { echo 'Limit: ' . \$limit; \$limit++; },0
\$start = 1; while (\$start <= 5) { echo 'Start: ' . \$start; \$start++; },0
\$points = 100; while (\$points >= 0) { echo 'Points Left: ' . \$points; \$points -= 10; },0
\$speed = 60; while (\$speed >= 0) { echo 'Speed: ' . \$speed; \$speed -= 15; },0
\$points = 0; while (\$points <= 100) { echo 'Total Points: ' . \$points; \$points += 20; },0
\$downloads = 10; while (\$downloads > 0) { echo 'Downloads Remaining: ' . \$downloads; \$downloads--; },0
\$time = 0; while (\$time <= 12) { echo 'Time: ' . \$time; \$time++; },0
\$tasks_done = 0; while (\$tasks_done < 5) { echo 'Task: ' . \$tasks_done; \$tasks_done++; },0
\$counter = 5; while (\$counter >= 0) { echo 'Counter: ' . \$counter; \$counter--; },0
\$position = 1; while (\$position <= 10) { echo 'Position: ' . \$position; \$position++; },0
\$attempt = 1; while (\$attempt <= 3) { echo 'Login Attempt: ' . \$attempt; \$attempt++; },0
\$capacity = 100; while (\$capacity > 0) { echo 'Capacity Remaining: ' . \$capacity; \$capacity -= 10; },0
\$step = 1; while (\$step <= 8) { echo 'Step: ' . \$step; \$step++; },0
\$task = 0; while (\$task < 5) { echo 'Task Done: ' . \$task; \$task++; },0
echo htmlspecialchars('Welcome to Secure PHP!');,0
\$age = 30; echo \$age >= 18 ? 'Adult' : 'Minor';,0
echo date('Y-m-d H:i:s');,0
"\$colors = ['red', 'green', 'blue']; foreach (\$colors as \$color) { echo 'Color: ' . htmlspecialchars(\$color); }",0
for (\$i = 0; \$i < 5; \$i++) { echo 'Number: ' . \$i; },0
"echo password_hash('securepass', PASSWORD_DEFAULT);",0
"\$email = filter_var('test@example.com', FILTER_VALIDATE_EMAIL); echo \$email ? 'Valid' : 'Invalid';",0
"\$data = ['name' => 'Alice', 'age' => 25]; echo json_encode(\$data);",0
\$num = 10; switch (\$num) { case 5: echo 'Five'; break; case 10: echo 'Ten'; break; default: echo 'Other'; },0
"\$value = rand(1, 100); echo 'Random Value: ' . \$value;",0
"echo implode(', ', ['apple', 'orange', 'banana']);",0
if (!empty(\$_POST['username'])) { echo 'Username: ' . htmlspecialchars(\$_POST['username']); },0
"\$countries = ['USA', 'UK', 'Canada']; foreach (\$countries as \$country) { echo 'Country: ' . htmlspecialchars(\$country); }",0
"\$key = 'securekey'; \$hash = hash('sha256', \$key); echo 'Hashed Key: ' . \$hash;",0
"\$greeting = 'Hello, World!'; echo strtoupper(\$greeting);",0
"echo number_format(123456.789, 2);",0
\$value = 50; echo 'Value is ' . (\$value > 40 ? 'High' : 'Low');,0
"\$arr = ['a' => 1, 'b' => 2]; echo array_key_exists('a', \$arr) ? 'Key Found' : 'Key Missing';",0
"echo json_encode(['status' => 'success', 'message' => 'Action completed']);",0
\$date = new DateTime(); echo \$date->format('Y-m-d H:i:s');,0
"\$items = ['PHP', 'MySQL', 'HTML']; foreach (\$items as \$item) { echo 'Learn ' . htmlspecialchars(\$item); }",0
"echo filter_var('http://example.com', FILTER_VALIDATE_URL);",0
"echo str_replace('Hello', 'Hi', 'Hello World!');",0
echo htmlspecialchars('<b>Secure Output</b>');,0
\$text = 'PHP Security'; echo strrev(\$text);,0
echo strtoupper('php rocks!');,0
\$temperature = 30; echo 'It is ' . (\$temperature > 25 ? 'Hot' : 'Cold');,0
"\$rating = 4; echo 'Rating: ' . str_repeat('*', \$rating);",0
echo ucwords('php secure coding');,0
echo trim('  Clean this string  ');,0
"\$fruits = ['apple', 'orange', 'pear']; echo implode(', ', \$fruits);",0
echo str_shuffle('security');,0
"echo hash('sha512', 'password');",0
echo bin2hex(random_bytes(8));,0
echo htmlspecialchars_decode('&lt;b&gt;Bold Text&lt;/b&gt;');,0
"echo date('l, F j, Y');",0
"echo htmlspecialchars('<input type=\text\"" value=\""safe\"">');""",0
"echo json_encode(['success' => true, 'message' => 'Data Saved']);",0
echo strtolower('MAKE IT LOWERCASE');,0
echo strtoupper('make it uppercase');,0
"\$validEmail = filter_var('user@domain.com', FILTER_VALIDATE_EMAIL); echo \$validEmail ? 'Email OK' : 'Invalid Email';",0
echo urlencode('Special Characters: &%$#');,0
echo urldecode('Special%20Characters%3A%20%26%25%24%23');,0
"echo hash_hmac('sha256', 'message', 'secret');",0
"\$numbers = range(1, 10); foreach (\$numbers as \$number) { echo 'Number: ' . \$number; }",0
"echo parse_url('https://example.com/page?query=value', PHP_URL_PATH);",0
"echo round(123.456, 2);",0
"echo number_format(98765.4321, 2);",0
"echo str_repeat('=', 10);",0
echo str_word_count('Count the words in this sentence.');,0
echo addslashes('O\'Reilly & Partners');,0
echo stripslashes('O\\\'Reilly & Partners');,0
echo ucfirst('make this capitalized');,0
echo lcfirst('Make this lowercase');,0
echo bin2hex(random_bytes(16));,0
"if (\$_GET['role'] == 'admin') { echo 'Welcome, Admin!'; } else { echo 'Access Denied!'; }",1
if (\$_POST['username'] == 'admin' && \$_POST['password'] == '1234') { echo 'Logged In'; } else { echo 'Login Failed'; },1
